"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct_diff"
"Pitpna",0.000468022553133405,-2.05065237563889,0.125,0.92,1,"6","Pitpna",-0.795
"Cox17",0.000488221548053999,-1.87073285343677,0.125,0.85,1,"6","Cox17",-0.725
"Tomm5",0.000490948254437399,-1.94072572534854,0.125,0.956,1,"6","Tomm5",-0.831
"Krt15.4",0.000497596800057861,1.51418219221835,1,0.867,1,"6","Krt15",0.133
"Fam171a1",0.000500924135318491,-1.8471932059523,0.125,0.858,1,"6","Fam171a1",-0.733
"Slc20a1",0.00051124908528252,-1.82309289884695,0,0.726,1,"6","Slc20a1",-0.726
"Rnpc3",0.00051124908528252,-2.05407706641093,0,0.726,1,"6","Rnpc3",-0.726
"Iscu.1",0.00051124908528252,-2.06213227169959,0,0.726,1,"6","Iscu",-0.726
"Kctd10.3",0.00051124908528252,-2.23850390863679,0,0.726,1,"6","Kctd10",-0.726
"Pop7",0.00051124908528252,-2.07166806618915,0,0.726,1,"6","Pop7",-0.726
"Chst12.2",0.00051124908528252,-1.94838892454538,0,0.726,1,"6","Chst12",-0.726
"Ier2",0.00051124908528252,-1.84046709637032,0,0.726,1,"6","Ier2",-0.726
"Atxn1l",0.00051124908528252,-2.15687299252816,0,0.726,1,"6","Atxn1l",-0.726
"Cep63",0.00051124908528252,-2.09797380690613,0,0.726,1,"6","Cep63",-0.726
"Gnptab.1",0.00051124908528252,-1.81789396740194,0,0.726,1,"6","Gnptab",-0.726
"Srgap1.1",0.00051124908528252,-2.35904530969033,0,0.726,1,"6","Srgap1",-0.726
"Ebf1.2",0.00051124908528252,-2.48425113674342,0,0.726,1,"6","Ebf1",-0.726
"Slc48a1",0.00051124908528252,-1.76278607034979,0,0.726,1,"6","Slc48a1",-0.726
"Nckap5l.1",0.00051124908528252,-1.86584648065421,0,0.726,1,"6","Nckap5l",-0.726
"Comt",0.00051124908528252,-1.96036397710929,0,0.726,1,"6","Comt",-0.726
"Riox2",0.00051124908528252,-1.92303088179691,0,0.726,1,"6","Riox2",-0.726
"Srpx.2",0.00051124908528252,-2.13670177569084,0,0.726,1,"6","Srpx",-0.726
"Yipf6",0.00051124908528252,-2.04979392358564,0,0.726,1,"6","Yipf6",-0.726
"Nhsl2.2",0.00051124908528252,-1.96791683803721,0,0.726,1,"6","Nhsl2",-0.726
"Abcc5.1",0.000526816975835586,-1.92421950243947,0.125,0.823,1,"6","Abcc5",-0.698
"Fkbp15",0.000534723399088993,-1.8516687912901,0.125,0.841,1,"6","Fkbp15",-0.716
"Uba5",0.000534723399088993,-1.8594762064313,0.125,0.841,1,"6","Uba5",-0.716
"Tcf7l1.1",0.00053784321933704,1.64377630694073,0.875,0.876,1,"6","Tcf7l1",-0.001
"Dnaja2.1",0.000543023324386652,-0.911577645135245,0.125,0.982,1,"6","Dnaja2",-0.857
"B4galt5",0.000547751758372119,-2.11228510796036,0.125,0.823,1,"6","B4galt5",-0.698
"Sbf2",0.000548822753843638,-1.87172555434951,0.125,0.85,1,"6","Sbf2",-0.725
"Zc3hc1.1",0.00055592537946678,-1.88549229998815,0.125,0.841,1,"6","Zc3hc1",-0.716
"Tm2d3",0.00055592537946678,-1.78556113886188,0.125,0.841,1,"6","Tm2d3",-0.716
"Lsm12",0.000569459425955312,-1.92364361911247,0.125,0.823,1,"6","Lsm12",-0.698
"Nek7",0.000588081219004522,-2.12099433085339,0,0.717,1,"6","Nek7",-0.717
"Olfm1.1",0.000588081219004522,-2.07851415183938,0,0.717,1,"6","Olfm1",-0.717
"Dcaf17",0.000588081219004522,-1.76701131015263,0,0.717,1,"6","Dcaf17",-0.717
"Plcg1.1",0.000588081219004522,-2.37814908633443,0,0.717,1,"6","Plcg1",-0.717
"Rnf13",0.000588081219004522,-2.02549308803462,0,0.717,1,"6","Rnf13",-0.717
"Sec24d.2",0.000588081219004522,-2.15349709774602,0,0.717,1,"6","Sec24d",-0.717
"Igfbp7.1",0.000588081219004522,-2.58705650049484,0,0.717,1,"6","Igfbp7",-0.717
"Adamts17.1",0.000588081219004522,-2.62513014273606,0,0.717,1,"6","Adamts17",-0.717
"Stim1",0.000588081219004522,-1.76596198017061,0,0.717,1,"6","Stim1",-0.717
"Olfml1.1",0.000588081219004522,-2.09104658151357,0,0.717,1,"6","Olfml1",-0.717
"Mlh1",0.000588081219004522,-1.87541494122261,0,0.717,1,"6","Mlh1",-0.717
"Nsrp1",0.000588081219004522,-2.23234562515324,0,0.717,1,"6","Nsrp1",-0.717
"Pygl",0.000588081219004522,-1.90808915110085,0,0.717,1,"6","Pygl",-0.717
"Tfap4",0.000588081219004522,-1.98062459544263,0,0.717,1,"6","Tfap4",-0.717
"Tmem44.1",0.000588081219004522,-2.09261268944693,0,0.717,1,"6","Tmem44",-0.717
"Pdia5.2",0.000588081219004522,-2.23369408874445,0,0.717,1,"6","Pdia5",-0.717
"Alkbh7.1",0.000588081219004522,-2.03120326482768,0,0.717,1,"6","Alkbh7",-0.717
"Pak3.2",0.000588081219004522,-2.01820514471641,0,0.717,1,"6","Pak3",-0.717
"Arrdc3.1",0.000591331303382213,-1.92877706581507,0.125,0.876,1,"6","Arrdc3",-0.751
"Maco1.1",0.000591331303382213,1.68146730636968,0.875,0.823,1,"6","Maco1",0.052
"Col17a1.5",0.000608259857094095,1.67386598930748,1,0.664,1,"6","Col17a1",0.336
"Adamts2.3",0.000610972904732463,-2.37248543055569,0.125,0.796,1,"6","Adamts2",-0.671
"Snap47.1",0.00061529842613662,-1.90908738331303,0.125,0.823,1,"6","Snap47",-0.698
"Sppl3.1",0.000619270914511702,-1.44026059466093,0.125,0.956,1,"6","Sppl3",-0.831
"Tcof1",0.000622193491643756,-1.92781972832985,0.125,0.814,1,"6","Tcof1",-0.689
"Krt5.5",0.000628786223717813,1.47596415344441,1,0.743,1,"6","Krt5",0.257
"Cpe.2",0.000635051927148802,-2.69437678131384,0.125,0.796,1,"6","Cpe",-0.671
"Anxa1.3",0.000635116643576097,1.15239837817572,1,1,1,"6","Anxa1",0
"Nhsl1.1",0.00064664711182819,-2.01220920699442,0.125,0.814,1,"6","Nhsl1",-0.689
"Aspn.2",0.000658969693115777,-2.16685147727631,0.125,0.903,1,"6","Aspn",-0.778
"Fgfr1.1",0.000659605459009568,-1.20242307695395,0.625,0.982,1,"6","Fgfr1",-0.357
"Prkaca",0.000663015370018393,-1.76877300841374,0.125,0.92,1,"6","Prkaca",-0.795
"Hmgcl",0.00066361874140928,-1.84958949280517,0.125,0.876,1,"6","Hmgcl",-0.751
"Thap4",0.000675201563242989,-1.61396573558247,0,0.708,1,"6","Thap4",-0.708
"Rrp15",0.000675201563242989,-2.05774499312696,0,0.708,1,"6","Rrp15",-0.708
"Fam107b.1",0.000675201563242989,-2.06533821363433,0,0.708,1,"6","Fam107b",-0.708
"Ddx27",0.000675201563242989,-1.77462909456184,0,0.708,1,"6","Ddx27",-0.708
"Focad.1",0.000675201563242989,-1.97223641484909,0,0.708,1,"6","Focad",-0.708
"Gpr27",0.000675201563242989,-1.97825245608188,0,0.708,1,"6","Gpr27",-0.708
"Rnf122",0.000675201563242989,-1.82706443236096,0,0.708,1,"6","Rnf122",-0.708
"Ascc3.1",0.000675201563242989,-1.9462187049014,0,0.708,1,"6","Ascc3",-0.708
"Pan2",0.000675201563242989,-1.94730497816374,0,0.708,1,"6","Pan2",-0.708
"Apopt1.1",0.000675201563242989,-1.88940798886352,0,0.708,1,"6","Apopt1",-0.708
"Dusp22",0.000675201563242989,-1.95871920730369,0,0.708,1,"6","Dusp22",-0.708
"Lmo7.1",0.000675201563242989,-1.95355058600286,0,0.708,1,"6","Lmo7",-0.708
"Apbb3",0.000675201563242989,-1.70699803990967,0,0.708,1,"6","Apbb3",-0.708
"Sdhaf2",0.000675201563242989,-2.06873534317448,0,0.708,1,"6","Sdhaf2",-0.708
"Tasor2",0.000690530766042065,-1.76379472443254,0.125,0.823,1,"6","Tasor2",-0.698
"Fam53c",0.000695320478413652,-1.71183168703732,0.125,0.894,1,"6","Fam53c",-0.769
"Casc4.1",0.000700071558185149,-2.06260741251346,0.125,0.912,1,"6","Casc4",-0.787
"Psmd13",0.000705876562650251,-1.82423243517763,0.125,0.885,1,"6","Psmd13",-0.76
"Vapb",0.000706736778992128,-1.7619871526707,0.125,0.947,1,"6","Vapb",-0.822
"Malsu1",0.000709111057509325,-1.86736200273222,0.125,0.832,1,"6","Malsu1",-0.707
"Gpc3.2",0.000712135900229227,0.679120085569148,1,1,1,"6","Gpc3",0
"Chrng.1",0.000737782090143407,3.84579476605811,0.5,0.115,1,"6","Chrng",0.385
"Dhx8",0.000745343493329084,-1.92868386875149,0.125,0.823,1,"6","Dhx8",-0.698
"Pid1",0.000773800387723338,-2.03799571854398,0,0.699,1,"6","Pid1",-0.699
"Rnf24",0.000773800387723338,-1.81078045978261,0,0.699,1,"6","Rnf24",-0.699
"Dsn1",0.000773800387723338,-1.86394365197081,0,0.699,1,"6","Dsn1",-0.699
"Snai1.2",0.000773800387723338,-2.55260447210938,0,0.699,1,"6","Snai1",-0.699
"Hey1.2",0.000773800387723338,-2.57019227214714,0,0.699,1,"6","Hey1",-0.699
"Col27a1.2",0.000773800387723338,-2.26609096153216,0,0.699,1,"6","Col27a1",-0.699
"Epha2",0.000773800387723338,-2.28155630988442,0,0.699,1,"6","Epha2",-0.699
"Insig1.2",0.000773800387723338,-2.01866977278838,0,0.699,1,"6","Insig1",-0.699
"Abcg2",0.000773800387723338,-1.99106459936381,0,0.699,1,"6","Abcg2",-0.699
"Amn1",0.000773800387723338,-1.87496733274828,0,0.699,1,"6","Amn1",-0.699
"Tent4b",0.000773800387723338,-1.87284443101945,0,0.699,1,"6","Tent4b",-0.699
"Myo1e.1",0.000773800387723338,-1.70539867343287,0,0.699,1,"6","Myo1e",-0.699
"Cgnl1",0.000773800387723338,-1.99301202077437,0,0.699,1,"6","Cgnl1",-0.699
"Dohh",0.000773800387723338,-1.98757014209943,0,0.699,1,"6","Dohh",-0.699
"Zkscan17",0.000773800387723338,-1.89865179881821,0,0.699,1,"6","Zkscan17",-0.699
"Smn1",0.000773800387723338,-1.88388565322914,0,0.699,1,"6","Smn1",-0.699
"Fkbp11.3",0.000773800387723338,-2.90253084276635,0,0.699,1,"6","Fkbp11",-0.699
"Rtl10",0.000773800387723338,-1.9067390844151,0,0.699,1,"6","Rtl10",-0.699
