5352.26889545895	3369.17983549275	apciebkb-1
5352.55779547767	3398.44912922993	apcihjpg-1
5348.91034771205	3392.67010221509	apcilbfb-1
5357.65084360264	3395.32533277162	apclmeog-1
5353.70222538478	3390.8039295036	apcmhbke-1
5356.30569854779	3385.17654449982	apcmiafb-1
5495.48962669509	3381.4776237019	apcmjilp-1
5362.47632537531	3391.22505788104	apcmmakc-1
5361.3034278883	3376.4748523385	apcndbon-1
5372.42352897857	3396.33533697903	apcogllp-1
5362.69466454544	3399.95726122791	apcolbek-1
5367.41562393124	3395.30020967769	apcpanjm-1
5497.45703991483	3376.26708249115	apcpjnpk-1
5371.82202186072	3384.23085642147	apcplbdl-1
5378.72736256725	3395.92428884426	apcplnbe-1
5380.99670328743	3377.32103125107	apdacnnh-1
5387.26069121282	3390.52616162799	apdadkab-1
5383.77429138245	3400.17637286557	apdadlpa-1
5388.44159799913	3371.93417592748	apdainii-1
5390.49473329099	3383.2124514329	apdalaab-1
5387.53734121175	3398.40868496106	apdcajnf-1
5457.39827984491	3375.8159322496	apdcflof-1
5396.96437839731	3382.2213126924	apdcgbhh-1
5396.04540675194	3392.89961769917	apdcihkg-1
5397.77769485016	3374.17805996613	apdcnhpe-1
5485.61150951591	3372.95270427678	apddbjfj-1
5500.58375040519	3384.86358067036	apddfceo-1
5403.85873228298	3380.76093119117	apdecclb-1
5401.86932522515	3395.13081496981	apdejgeh-1
5403.27258923818	3387.03855459966	apdeoaop-1
5410.03124506804	3392.94390877957	apdepalf-1
5493.11794108169	3384.25898213095	apdepmpk-1
5407.28077225989	3398.8312983546	apdfajih-1
5410.47444088209	3376.80988455327	apdfebcp-1
5407.06951873851	3371.26082887603	apdfkmaa-1
5410.81998386419	3385.76170318671	apdgemdl-1
5412.8107447021	3399.23312998592	apdgfeib-1
5419.56120019418	3383.95726922001	apdgilmf-1
5414.49309900583	3380.428322372	apdgkjoh-1
5421.39711991211	3372.29325324373	apdgklec-1
5421.12248180807	3392.11420362695	apdhgpfc-1
5417.06221502563	3390.88045652848	apdhljaf-1
5422.19622913104	3395.79728477838	apdhncjh-1
5425.39602376183	3397.4240782753	apdhofda-1
5426.94501368997	3386.62913492526	apdiiodj-1
5459.79635662745	3370.62484119352	apdijfnf-1
5446.04959909453	3380.79834256423	apdioohc-1
5488.16759523183	3380.93193291688	apdjffel-1
5464.32583295291	3399.21234105355	apdjhhkb-1
5479.78379245332	3395.89868729782	apdjmmol-1
5433.70326074112	3382.99667127609	apdkbcge-1
5491.87393709069	3399.71562359532	apdkckgp-1
5457.39519341268	3392.06813675139	apdkjicp-1
5465.33839828507	3386.30753861686	apdkmdlo-1
5481.88625147435	3385.28027886721	apdknhle-1
5493.11521098896	3390.76175767343	apdkoikh-1
5472.52429643412	3391.98263219446	apdlakee-1
5450.01249112827	3399.9860538518	apdlellb-1
5444.25100279139	3399.57326570532	apdlgemj-1
5464.6303384679	3376.52964654715	apdlifpg-1
5453.47355581524	3379.84767540295	apdlkmgf-1
5471.90653690916	3373.66026688876	apdmapjk-1
5488.96230669909	3386.15950186349	apdmfboa-1
5438.81955510287	3386.31995055201	apdmfmlj-1
5478.78977513261	3381.67089632464	apdmiapa-1
5484.99554746641	3390.01311924761	apdmikdk-1
5435.65281984335	3400.00897597718	apdncodc-1
5456.13710685048	3398.17814104814	apdodnmo-1
5485.56059992673	3397.76730907731	apdpaggk-1
5448.21771650066	3372.89955431394	apdpcfbf-1
5398.68025787051	3399.48270932501	apebfbol-1
5438.6619543779	3394.54888336054	apebmcll-1
5472.44890992029	3380.66404949854	apecfmfk-1
5440.50071041412	3381.03422201402	apechbln-1
5441.98286264241	3388.61009962688	apeckhkj-1
5456.48080766443	3384.73747486579	apeckkei-1
5434.62669021839	3374.5996370151	apecnghj-1
5449.36724114595	3389.2424224401	apedabnl-1
5435.34152006779	3390.83610827243	apedbhfa-1
5445.13665687458	3393.10544671362	apedcflp-1
5428.12527323209	3374.28286726103	apedfoaj-1
5431.60322875035	3395.09838529198	apedpicn-1
5343.85761659783	3373.59724247525	apeebipg-1
5336.10106055369	3398.5170738511	apeecdij-1
5149.3755030961	3378.10736913229	apemdben-1
5149.6262676362	3403.11784778169	apemkpnp-1
5151.19248762906	3394.78249282628	apenngen-1
5153.37651170732	3385.54026011493	apenoaln-1
5155.89316936991	3373.24893805517	apenofoa-1
5159.54478255034	3388.82958004376	apeokhao-1
5163.85523352371	3377.26718549792	apepbefi-1
5161.88276826799	3397.81334128019	apepdpmi-1
5167.93700557442	3400.64187241373	apepeckg-1
5169.04182515152	3384.7470795521	apepmcom-1
5194.52954103642	3379.41837971289	apfahlhf-1
5200.78348071972	3387.8454473971	apfakfkp-1
5214.43695911897	3384.4828723132	apfamooa-1
5203.62256174367	3395.05139916223	apfaoppk-1
5212.85364620533	3376.53845323898	apfbkndb-1
5214.26991646843	3393.83795671096	apfblhcc-1
5226.97341001211	3375.56524992927	apfccjeh-1
5228.60202544626	3397.25643158244	apfcdlfl-1
5233.65749089354	3389.8695692134	apfcgpdh-1
5245.53186283955	3382.94757308037	apfcogbp-1
5237.24257353826	3379.47312521335	apfddifj-1
5248.96907711563	3399.96074300843	apfdjgkh-1
5242.76866463958	3395.31834072005	apfdmdnf-1
5251.75762977048	3388.96746349601	apfeedbp-1
5266.98041576893	3388.24614076725	apfepngd-1
5280.25431388896	3395.57595475893	apffhacd-1
5290.17303718497	3396.12115925064	apffnhin-1
5292.29469622811	3385.58059404951	apffpifo-1
5301.95123422511	3380.71604625876	apfgaggi-1
