"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct_diff"
"184",0,1.97762870721173,0.917,0.34,0,"3","March2",0.577
"185",0,1.96760543994914,0.837,0.162,0,"3","Gypa",0.675
"186",3.29251286907444e-243,1.81672175775119,0.734,0.285,5.0421542077006e-239,"3","Cmas",0.449
"187",2.75639633253273e-303,1.77819294759956,0.863,0.383,4.22114534364062e-299,"3","Rnf10",0.48
"188",7.38740752106405e-284,1.75685094565847,0.763,0.256,1.13130758777575e-279,"3","Ccndbp1",0.507
"189",9.19839000580756e-250,1.74973592294416,0.682,0.205,1.40864144548937e-245,"3","Bcl2l1",0.477
"190",4.19948488875377e-229,1.69350905561078,0.518,0.117,6.43109115863753e-225,"3","Fam210b",0.401
"191",1.74423827510856e-143,1.65373221664645,0.287,0.056,2.67112649450124e-139,"3","Aldh1a1",0.231
"192",2.46456136406669e-148,1.64238279156094,0.406,0.114,3.77422927293173e-144,"3","Snx15",0.292
"193",4.17274005024171e-296,1.63924859934099,0.784,0.244,6.39013411294016e-292,"3","Tfdp2",0.54
"194",1.17537687037788e-47,1.6034905326284,0.078,0.012,1.79997213929669e-43,"3","Syt14",0.066
"195",6.48560005295889e-220,1.57945987424593,0.725,0.272,9.93204792110124e-216,"3","Dcaf12",0.453
"196",9.26523862105048e-245,1.57027429686815,0.699,0.225,1.41887864242767e-240,"3","Cat",0.474
"197",2.00928856218616e-221,1.55974958701661,0.764,0.321,3.07702450413188e-217,"3","Yipf4",0.443
"198",9.15833639886957e-07,1.51975111458975,0.018,0.005,0.0140250763612289,"3","Gm15564",0.013
"199",8.23315476322715e-12,1.50977184850498,0.029,0.007,1.26082532044061e-07,"3","Prokr1",0.022
"200",7.75456742672404e-283,1.50015627304518,0.905,0.498,1.18753445572852e-278,"3","Gabarapl2",0.407
"201",1.62008266713143e-51,7.91376463995261,0.024,0,2.48099459644507e-47,"4","Grm8",0.024
"202",2.1286152577455e-44,7.51320738425873,0.02,0,3.25976140571145e-40,"4","A530010L16Rik",0.02
"203",2.80922057520856e-37,7.2464489869357,0.017,0,4.30204038887439e-33,"4","Nccrp1",0.017
"204",2.51354191739246e-72,7.07856739411459,0.037,0,3.84923809229482e-68,"4","Otof",0.037
"205",2.13075705502088e-25,6.97320267418158,0.011,0,3.26304135405897e-21,"4","Cd209c",0.011
"206",6.65155258832942e-35,6.95501671380212,0.016,0,1.01861876337677e-30,"4","Gm47675",0.016
"207",1.96575652016697e-79,6.80536721569048,0.042,0,3.01035953498369e-75,"4","Ccdc162",0.042
"208",1.57721729539415e-32,6.78857826006056,0.015,0,2.41535056616659e-28,"4","Spink2",0.015
"209",4.96216483459829e-23,6.61844824940241,0.012,0,7.59905922770382e-19,"4","Gm32554",0.012
"210",1.46180478244981e-27,6.51903038496275,0.014,0,2.23860784384363e-23,"4","Hnf4a",0.014
"211",3.74681755993926e-30,6.47910791785253,0.014,0,5.73787641129098e-26,"4","Sowahd",0.014
"212",2.62243949843376e-58,6.43007836910619,0.028,0,4.01600384790146e-54,"4","Rnase2b",0.028
"213",1.57721729539415e-32,6.18576508279565,0.015,0,2.41535056616659e-28,"4","Ifitm7",0.015
"214",3.3843181882593e-94,6.15346714037684,0.053,0.001,5.18274487350029e-90,"4","Klk1",0.052
"215",1.98570559647998e-118,6.07291334413364,0.068,0.001,3.04090955044944e-114,"4","Gm21762",0.067
"216",1.49034199008392e-156,6.04003418716328,0.121,0.006,2.28230972361451e-152,"4","Siglech",0.115
"217",7.26971860525396e-158,5.96970594573666,0.109,0.004,1.11328470720859e-153,"4","Ccr9",0.105
"218",1.77510641525719e-96,5.82963036264569,0.054,0.001,2.71839796432487e-92,"4","Havcr1",0.053
"219",1.12815852092272e-60,5.82269865136499,0.033,0,1.72766195894105e-56,"4","Gm14161",0.033
"220",1.75421106102694e-20,5.70687315929889,0.01,0,2.68639881885666e-16,"4","Gm48614",0.01
"221",3.46159317753511e-26,5.6490294161204,0.016,0,5.30108379207727e-22,"4","Gm1965",0.016
"222",7.72422276296164e-23,5.63940676161753,0.011,0,1.18288747391995e-18,"4","Fam83a",0.011
"223",1.07837176542886e-25,5.62708473867492,0.015,0,1.65141852157775e-21,"4","Dnah12",0.015
"224",1.16835118359271e-17,5.60962316194598,0.015,0.001,1.78921300255388e-13,"4","Cd200r3",0.014
"225",9.69854476683103e-22,5.59066327338344,0.014,0,1.4852351455925e-17,"4","Il6",0.014
"226",3.44961427934146e-26,5.58460224661957,0.016,0,5.28273930738352e-22,"4","Pgam2",0.016
"227",3.57104826095994e-58,5.47684491906796,0.029,0,5.46870330683406e-54,"4","Cd8a",0.029
"228",6.4421139488192e-30,5.45646267473744,0.015,0,9.86545330122173e-26,"4","Gm48066",0.015
"229",7.45347253825385e-64,5.38481697890202,0.037,0.001,1.14142478450819e-59,"4","Tnfsfm13",0.036
"230",1.75063231377169e-20,5.14019296287688,0.01,0,2.68091832530996e-16,"4","Gtsf1l",0.01
"231",2.16898341459593e-124,5.07891162391419,0.062,0,3.32158120111221e-120,"4","Rspo1",0.062
"232",5.10605069893745e-23,4.99872253864278,0.012,0,7.81940604035281e-19,"4","Fam187b",0.012
"233",2.88707672862852e-105,4.97745278920422,0.063,0.001,4.42126930222172e-101,"4","Cd209d",0.062
"234",1.50569017217329e-23,4.95022929455875,0.018,0.001,2.30581392966618e-19,"4","Alox15",0.017
"235",2.51619025465898e-219,4.94687981806003,0.145,0.004,3.85329375598476e-215,"4","Cd7",0.141
"236",1.5993495726743e-60,4.91903973906381,0.031,0,2.44924393559342e-56,"4","Ip6k3",0.031
"237",1.22149985406135e-57,4.83470978562319,0.041,0.002,1.87060487650956e-53,"4","Foxr1",0.039
"238",3.97667655711586e-167,4.81737539502053,0.103,0.002,6.08988247956723e-163,"4","Cd300c",0.101
"239",3.31109533245376e-38,4.79008435698971,0.026,0.001,5.0706113921197e-34,"4","Cd8b1",0.025
"240",4.86166120450884e-16,4.69007340078251,0.011,0.001,7.44514796858483e-12,"4","Dnah2",0.01
"241",6.15197875856087e-56,4.6875889656669,0.027,0,9.42114027086012e-52,"4","Klk1b27",0.027
"242",2.11502155400205e-91,4.61050217887273,0.062,0.002,3.23894400779873e-87,"4","Cxcr3",0.06
"243",7.11265525115011e-15,4.60201617865911,0.011,0.001,1.08923202516113e-10,"4","Gm12589",0.01
"244",2.28407531326006e-17,4.59206842318536,0.011,0,3.49783293472645e-13,"4","Adgrg5",0.011
"245",1.76139027051396e-20,4.55631508771055,0.01,0,2.69739306026508e-16,"4","Il17re",0.01
"246",6.62960934048456e-19,4.54930456095316,0.011,0,1.01525837440181e-14,"4","Pdcd1lg2",0.011
"247",1.07074083372837e-131,4.53333831609525,0.079,0.002,1.63973251277163e-127,"4","S1pr5",0.077
"248",5.77087789157525e-30,4.5223250458873,0.026,0.002,8.83752240315833e-26,"4","Csrp3",0.024
"249",2.19406176795067e-77,4.51585235200021,0.043,0.001,3.35998619143965e-73,"4","Cdh1",0.042
"250",7.6487550593846e-14,4.50831224440234,0.011,0.001,1.17133034979416e-09,"4","Cd3e",0.01
"251",7.05496016456568e-45,9.63953229941983,0.021,0,1.08039659960159e-40,"5","Adra2c",0.021
"252",1.12932269266015e-61,9.62132089809324,0.029,0,1.72944477153975e-57,"5","C1qtnf7",0.029
"253",9.45471613684955e-76,9.58882844338705,0.037,0,1.44789522919714e-71,"5","Ccl19",0.037
"254",1.12088351277584e-49,9.58174391861879,0.023,0,1.71652101146492e-45,"5","Sfrp1",0.023
"255",1.03918103962279e-109,9.5508622518376,0.051,0,1.59140184407834e-105,"5","Serpina12",0.051
"256",1.77104644001205e-42,9.3221133480995,0.019,0,2.71218051823445e-38,"5","Fndc1",0.019
"257",1.5336626682108e-80,9.19568712586409,0.039,0,2.34865101009801e-76,"5","Tpbg",0.039
"258",1.12932269266015e-61,9.13191682952214,0.029,0,1.72944477153975e-57,"5","Steap2",0.029
"259",1.8342189279422e-145,9.12036278450253,0.07,0,2.80892286625069e-141,"5","Rnf182",0.07
"260",1.12088351277584e-49,9.10597805223777,0.023,0,1.71652101146492e-45,"5","Chmp4c",0.023
"261",1.12932269266015e-61,9.10261162178045,0.029,0,1.72944477153975e-57,"5","Acss3",0.029
"262",4.44882850168004e-40,9.00096338463079,0.018,0,6.81293596747282e-36,"5","Podn",0.018
"263",2.12226604239597e-21,8.98478978236658,0.013,0,3.25003821732519e-17,"5","Mfap4",0.013
"264",9.13428170434623e-143,8.94636335138536,0.07,0,1.39882390020358e-138,"5","Ror2",0.07
"265",4.53563204770818e-28,8.93238079338809,0.013,0,6.9458669178603e-24,"5","Kng2",0.013
"266",1.35849449881468e-214,8.92996887659719,0.109,0.001,2.0803984754848e-210,"5","Dact1",0.108
"267",4.46927868749835e-52,8.92824310976086,0.024,0,6.84425338203497e-48,"5","Slc38a4",0.024
"268",5.03441089828231e-97,8.88429848379278,0.049,0,7.70969684962953e-93,"5","Fmod",0.049
"269",2.81523280166229e-35,8.86290327685476,0.016,0,4.31124751246563e-31,"5","Ostn",0.016
"270",2.3203143095258e-68,8.83782607150963,0.035,0,3.55332933360781e-64,"5","Lgi4",0.035
"271",1.79283960066221e-25,8.80062691334834,0.013,0,2.74555456445411e-21,"5","Gm5608",0.013
"272",1.79193362649741e-30,8.80052329943189,0.014,0,2.74416715561814e-26,"5","Vsnl1",0.014
"273",5.76754147731663e-119,8.79883472803958,0.057,0,8.83241301836269e-115,"5","Kctd15",0.057
"274",1.15144445205006e-25,8.77058682417523,0.011,0,1.76332203386946e-21,"5","Glrb",0.011
"275",4.49676320698101e-76,8.73600259876914,0.035,0,6.88634317517072e-72,"5","Gm36827",0.035
"276",4.53563204770818e-28,8.72626396411886,0.013,0,6.9458669178603e-24,"5","Notumos",0.013
"277",7.10609530079293e-57,8.71007386310085,0.026,0,1.08822743436343e-52,"5","Mgat3",0.026
"278",1.43653863693321e-56,8.6649988167505,0.027,0,2.19991526859952e-52,"5","Fam26e",0.027
"279",1.28587113813511e-18,8.60352089417121,0.01,0,1.96918306094011e-14,"5","Vtn",0.01
"280",1.43970575010247e-56,8.57207954186414,0.027,0,2.20476538570692e-52,"5","Gm42788",0.027
